Long,Lat,track_seg_point_id,ele
-106.123325,39.925371,5468,2540
-106.121669,39.923945,5469,2534
-106.118771,39.922333,5470,2529
-106.114808,39.9173,5471,2538
-106.105437,39.909316,5472,2551
-106.103184,39.90806,5473,2552
-106.099313,39.904131,5474,2563
-106.098182,39.901188,5475,2560
-106.094988,39.895718,5476,2578
-106.094174,39.891211,5477,2591
-106.091978,39.883767,5478,2599
-106.090426,39.880954,5479,2600
-106.090577,39.877348,5480,2615
-106.091467,39.87403,5481,2623
-106.090383,39.871176,5482,2633
-106.085847,39.866257,5483,2654
-106.084027,39.861865,5484,2659
-106.084552,39.86012,5485,2664
-106.084335,39.859209,5486,2672
-106.082645,39.857897,5487,2686
-106.079167,39.853365,5488,2722
-106.078109,39.850698,5489,2748
-106.078387,39.850011,5490,2751
-106.080903,39.849481,5491,2773
-106.083166,39.847252,5492,2772
-106.082413,39.844898,5493,2767
-106.081522,39.843827,5494,2752
-106.083288,39.842195,5495,2760
-106.09011,39.840546,5496,2804
-106.098474,39.835551,5497,2821
-106.10336,39.834903,5498,2852
-106.103986,39.834192,5499,2860
-106.104105,39.829487,5500,2893
-106.105699,39.825524,5501,2916
-106.105306,39.820403,5502,2921
-106.104301,39.819558,5503,2917
-106.103935,39.81625,5504,2914
-106.105148,39.814907,5505,2916
-106.105547,39.810028,5506,2889
-106.104523,39.807056,5507,2862
-106.105169,39.806138,5508,2852
-106.108381,39.805702,5509,2837
-106.111,39.806456,5510,2828
-106.117411,39.805449,5511,2796
-106.118614,39.806022,5512,2787
-106.121121,39.809513,5513,2757
-106.122442,39.810064,5514,2751
-106.123797,39.809945,5515,2742
-106.125021,39.809037,5516,2732
-106.126481,39.806856,5517,2718
-106.131852,39.804571,5518,2682
-106.134789,39.804262,5519,2672
-106.135706,39.803738,5520,2667
-106.135816,39.802038,5521,2650
-106.133938,39.800398,5522,2630
-106.133897,39.79961,5523,2624
-106.14206,39.789725,5524,2562
-106.149706,39.786525,5525,2521
-106.156329,39.78539,5526,2501
-106.155994,39.782071,5527,2509
-106.144634,39.763688,5528,2530
-106.133659,39.757395,5529,2541
-106.132207,39.755883,5530,2543
-106.131765,39.754746,5531,2540
-106.132237,39.749343,5532,2551
-106.133902,39.741533,5533,2562
-106.134332,39.735499,5534,2595
-106.134859,39.73422,5535,2586
-106.137146,39.731719,5536,2574
-106.137068,39.728901,5537,2575
-106.135257,39.726255,5538,2587
-106.134085,39.725472,5539,2586
-106.130206,39.724995,5540,2584
-106.12861,39.724437,5541,2584
-106.125699,39.721214,5542,2583
-106.120141,39.71735,5543,2583
-106.114951,39.712521,5544,2590
-106.113312,39.710163,5545,2593
-106.112056,39.705091,5546,2592
-106.09604,39.677059,5547,2620
-106.090956,39.673077,5548,2624
-106.089687,39.671215,5549,2623
-106.087541,39.666107,5550,2631
-106.083614,39.659552,5551,2641.933105
-106.081587,39.659533,5552,2638.257324
-106.081486,39.658902,5553,2639.793457
-106.080274,39.657961,5554,2640.866455
-106.079236,39.658582,5555,2638.028564
-106.078562,39.656761,5556,2641.424072
-106.077319,39.655448,5557,2643.006104
-106.076958,39.652045,5558,2647.032471
-106.078176,39.65166,5559,2649.156982
-106.079054,39.650631,5560,2651.497803
-106.078841,39.647569,5561,2652.857178
-106.078291,39.646718,5562,2653.110107
-106.077414,39.646534,5563,2652.832764
-106.078228,39.645034,5564,2654.920654
-106.077434,39.644431,5565,2655.551514
-106.074794,39.640383,5566,2659.80957
-106.07429,39.637701,5567,2659.837158
-106.075385,39.635236,5568,2663.936768
-106.073499,39.634027,5569,2666.475586
-106.072006,39.630599,5570,2670.01123
-106.071308,39.630018,5571,2670.450195
-106.072233,39.628372,5572,2671
-106.072061,39.627545,5573,2671
-106.07036,39.62664,5574,2671
-106.067665,39.626604,5575,2679
-106.066238,39.625719,5576,2682.125
-106.0653,39.624316,5577,2684
-106.064393,39.624542,5578,2685
-106.064631,39.6258,5579,2700
-106.064556,39.625476,5580,2703
-106.064225,39.625706,5581,2704.5
-106.064192,39.625306,5582,2705.25
-106.063856,39.625533,5583,2705.625
-106.063811,39.625171,5584,2705.8125
-106.059029,39.62629,5585,2734
-106.058028,39.626179,5586,2742
-106.058064,39.626769,5587,2739
-106.056498,39.627321,5588,2746
-106.053796,39.627266,5589,2747.5
-106.053293,39.626656,5590,2749
-106.056203,39.626652,5591,2749
-106.065658,39.618653,5592,2750
-106.066004,39.617768,5593,2771
-106.06436,39.614694,5594,2757
-106.065342,39.612548,5595,2759
-106.06876,39.609829,5596,2755
-106.071688,39.608351,5597,2763
-106.070198,39.607308,5598,2755
-106.072439,39.606471,5599,2756
-106.071333,39.605561,5600,2751
-106.071489,39.605151,5601,2751
-106.078044,39.603901,5602,2764
-106.083268,39.600599,5603,2757
-106.083646,39.599798,5604,2756
-106.090344,39.597311,5605,2756
-106.09132,39.596568,5606,2756
-106.091005,39.595929,5607,2756
-106.089598,39.595666,5608,2754
-106.088513,39.594537,5609,2752
-106.091326,39.591419,5610,2755
-106.088607,39.59019,5611,2751
-106.087685,39.590704,5612,2751
-106.087791,39.588042,5613,2751
-106.086688,39.586662,5614,2751
-106.086136,39.58422,5615,2750
-106.08379,39.584183,5616,2750
-106.083573,39.583015,5617,2750
-106.086377,39.581584,5618,2750
-106.088907,39.581329,5619,2751
-106.089967,39.58068,5620,2756
-106.092125,39.580867,5621,2756
-106.09314,39.580515,5622,2756
-106.092595,39.578024,5623,2752
-106.090717,39.577799,5624,2750
-106.090976,39.577097,5625,2752
-106.095174,39.576296,5626,2759
-106.094332,39.573072,5627,2768
-106.093094,39.573275,5628,2765
-106.091909,39.568517,5629,2768
-106.091237,39.567727,5630,2769
-106.091461,39.567018,5631,2773
-106.08938,39.566666,5632,2778
-106.082974,39.567457,5633,2788
-106.080078,39.568863,5634,2793
-106.080345,39.56857,5635,2795
-106.079312,39.568222,5636,2801
-106.072107,39.571463,5637,2794
-106.069329,39.572067,5638,2790.5
-106.068006,39.571977,5639,2787
-106.066853,39.572659,5640,2783.394043
-106.066792,39.573234,5641,2777.814941
-106.062575,39.576768,5642,2762.466064
-106.058343,39.57783,5643,2756.373047
-106.057087,39.576785,5644,2759.24707
-106.055634,39.573581,5645,2761.397949
-106.056547,39.570332,5646,2756
-106.057288,39.569985,5647,2760.38501
-106.057733,39.569153,5648,2758
-106.057452,39.562583,5649,2767
-106.056628,39.560947,5650,2768
-106.055072,39.559948,5651,2767
-106.051683,39.56033,5652,2768
-106.049684,39.556638,5653,2777
-106.046176,39.554116,5654,2776
-106.040993,39.548702,5655,2791
-106.040464,39.546065,5656,2793
-106.04569,39.5274,5657,2825
-106.045632,39.525737,5658,2830
-106.046745,39.523453,5659,2836
-106.048871,39.516487,5660,2850
-106.049788,39.516135,5661,2852
-106.049887,39.514763,5662,2852.5
-106.049042,39.514357,5663,2852.75
-106.049496,39.512404,5664,2853
-106.048451,39.508943,5665,2863
-106.047094,39.50013,5666,2888
-106.047735,39.499531,5667,2889
-106.046836,39.496584,5668,2889.625
-106.047372,39.496366,5669,2889.75
-106.046689,39.495481,5670,2890
-106.046343,39.493592,5671,2891
-106.04678,39.492281,5672,2896
-106.046032,39.49082,5673,2902
-106.045999,39.489245,5674,2902
-106.046983,39.486744,5675,2903
-106.047199,39.48462,5676,2914
-106.046168,39.48458,5677,2913
-106.046122,39.480629,5678,2924
-106.04453,39.476254,5679,2934
-106.042096,39.474416,5680,2947
-106.041025,39.474502,5681,2950
-106.032069,39.470261,5682,2986
-106.030809,39.468983,5683,2996
-106.030285,39.467647,5684,2996
-106.029348,39.467517,5685,3009
-106.027086,39.470707,5686,3023
-106.027114,39.471307,5687,3027
-106.030633,39.472695,5688,3044
-106.032118,39.472347,5689,3041
-106.034833,39.47295,5690,3053
-106.035436,39.473487,5691,3057
-106.035211,39.475768,5692,3066
-106.032663,39.475603,5693,3072
-106.030792,39.474361,5694,3079
-106.027097,39.472997,5695,3090
-106.022373,39.470609,5696,3105
-106.022124,39.468889,5697,3113
-106.01517,39.465031,5698,3137
-106.015326,39.464198,5699,3141
-106.018089,39.463936,5700,3151
-106.019588,39.462971,5701,3158
-106.021359,39.462631,5702,3158
-106.022825,39.460747,5703,3166
-106.024423,39.460578,5704,3172
-106.026323,39.459348,5705,3175
-106.026462,39.458874,5706,3171
-106.022847,39.454571,5707,3197
-106.020472,39.452633,5708,3212
-106.017284,39.451056,5709,3202
-106.014679,39.451602,5710,3232
-106.013737,39.453412,5711,3235
-106.012443,39.453603,5712,3238
-106.009682,39.451734,5713,3249
-106.008454,39.45184,5714,3253
-106.007682,39.450587,5715,3258
-106.005753,39.450221,5716,3265
-106.004512,39.448939,5717,3275
-106.005805,39.446784,5718,3278
-106.003345,39.446131,5719,3283
-106.001617,39.446258,5720,3287
-106.000329,39.444997,5721,3294
-105.999804,39.442302,5722,3294
-105.99856,39.442183,5723,3291
-105.997808,39.443566,5724,3304
-105.99707,39.443832,5725,3311
-105.996414,39.443449,5726,3316
-105.993815,39.438262,5727,3350
-105.995315,39.436821,5728,3346
-105.995135,39.436387,5729,3345
-105.99123,39.435328,5730,3360
-105.990631,39.434671,5731,3363
-105.99165,39.433641,5732,3363
-105.990795,39.431381,5733,3375
-105.986243,39.427798,5734,3394
-105.983655,39.42782,5735,3406
-105.982692,39.427167,5736,3412
-105.982689,39.425272,5737,3411
-105.978293,39.423987,5738,3427
-105.973301,39.42182,5739,3447
-105.970762,39.41971,5740,3452
-105.967734,39.418351,5741,3471
-105.967385,39.417701,5742,3476
-105.969584,39.412343,5743,3497
-105.96791,39.409644,5744,3495
-105.962999,39.407034,5745,3484
-105.961768,39.403082,5746,3468
-105.960994,39.40217,5747,3467
-105.957962,39.394992,5748,3430
-105.958433,39.393301,5749,3426
-105.959534,39.392077,5750,3409
-105.958783,39.391445,5751,3403
-105.955401,39.39216,5752,3403
-105.954441,39.391966,5753,3401
-105.950435,39.388208,5754,3377
-105.94484,39.384892,5755,3357
-105.943095,39.384737,5756,3358
-105.942278,39.38369,5757,3349
-105.942792,39.381258,5758,3337
-105.941688,39.37997,5759,3332
-105.942519,39.37857,5760,3326
-105.942726,39.376604,5761,3320
-105.941374,39.371914,5762,3298
-105.939838,39.370109,5763,3295
-105.939778,39.368504,5764,3284
-105.937943,39.365417,5765,3275
-105.937479,39.362703,5766,3255
-105.935759,39.360114,5767,3249
-105.933774,39.359372,5768,3238
-105.931309,39.359875,5769,3232
-105.923893,39.356043,5770,3201
-105.919988,39.354819,5771,3186
-105.917926,39.354679,5772,3184
-105.915745,39.352876,5773,3165
-105.915673,39.351452,5774,3157
-105.917115,39.348919,5775,3149
-105.92009,39.347212,5776,3149
-105.920079,39.345379,5777,3133
-105.921095,39.343832,5778,3125
-105.922209,39.343328,5779,3115
-105.925703,39.343704,5780,3107
-105.927361,39.345007,5781,3104
-105.927383,39.347075,5782,3099
-105.928205,39.347229,5783,3099
-105.930897,39.346347,5784,3085
-105.929403,39.345812,5785,3077
-105.926525,39.343285,5786,3073
-105.923562,39.342405,5787,3070
-105.919436,39.341944,5788,3056
-105.917055,39.342454,5789,3050
-105.912653,39.342251,5790,3039
-105.911718,39.341259,5791,3034
-105.91166,39.340027,5792,3034
-105.901519,39.329071,5793,3019
-105.897675,39.322322,5794,3003
-105.893597,39.316932,5795,2992
-105.893492,39.315886,5796,2988
-105.891713,39.315867,5797,2984
-105.891085,39.314711,5798,2982
-105.887759,39.312985,5799,2963
-105.886414,39.310637,5800,2953
-105.881937,39.315481,5801,2966
-105.880429,39.31386,5802,2966
-105.871916,39.307721,5803,2947
-105.85532,39.303306,5804,2917
-105.840428,39.293836,5805,2899
-105.835896,39.29029,5806,2893
-105.82851,39.286897,5807,2883
-105.827222,39.282555,5808,2879
-105.825197,39.265698,5809,2865
-105.826003,39.2623,5810,2868
-105.826258,39.242525,5811,2870
-105.828207,39.239001,5812,2870
-105.820448,39.211898,5813,2849
-105.818142,39.206894,5814,2846
-105.815924,39.204729,5815,2841
-105.813818,39.204015,5816,2846
-105.810349,39.199728,5817,2865
-105.806828,39.197452,5818,2882
-105.806218,39.191996,5819,2870
-105.802929,39.187485,5820,2889
-105.800417,39.186173,5821,2900
-105.792565,39.186167,5822,2932
-105.789074,39.184896,5823,2945
-105.782222,39.179807,5824,2910
-105.780382,39.177964,5825,2910
-105.766198,39.169543,5826,2895
-105.756135,39.167788,5827,2879
-105.754618,39.166808,5828,2878
-105.75124,39.163078,5829,2863
-105.75099,39.161987,5830,2861
-105.747159,39.158201,5831,2861
-105.741308,39.153694,5832,2863
-105.731372,39.14891,5833,2838
-105.730307,39.147908,5834,2836
-105.727284,39.135704,5835,2825
-105.724644,39.13096,5836,2825
-105.717956,39.125472,5837,2811
-105.716723,39.122912,5838,2806
-105.717047,39.119505,5839,2806
-105.715374,39.114159,5840,2789
-105.713564,39.112393,5841,2784
-105.711977,39.106887,5842,2781
-105.712742,39.10271,5843,2780
-105.715428,39.099423,5844,2781
-105.718869,39.092783,5845,2788
-105.718165,39.091261,5846,2803
-105.71921,39.088851,5847,2792
-105.716661,39.082718,5848,2763
-105.716532,39.041761,5849,2704
-105.742845,39.039417,5850,2719
-105.746356,39.038575,5851,2719
-105.793751,39.02128,5852,2702
-105.770684,38.998727,5853,2695
-105.774823,38.997638,5854,2700
-105.775269,38.996947,5855,2700
-105.774759,38.988393,5856,2703
-105.775135,38.985913,5857,2702
-105.774799,38.982882,5858,2707
-105.777902,38.979176,5859,2709
-105.7793,38.976615,5860,2713
-105.779443,38.97252,5861,2723
-105.781906,38.964551,5862,2756
-105.786074,38.956736,5863,2756
-105.795333,38.951619,5864,2767
-105.797109,38.947695,5865,2767
-105.799196,38.946149,5866,2773
-105.799347,38.944186,5867,2773
-105.796746,38.940506,5868,2775
-105.797104,38.896917,5869,2789
-105.796711,38.896498,5870,2789
-105.792929,38.895333,5871,2795
-105.782826,38.891032,5872,2819
-105.775591,38.887408,5873,2843
-105.773597,38.885006,5874,2852
-105.773806,38.882097,5875,2853
-105.775424,38.878748,5876,2835
-105.775282,38.872195,5877,2819
-105.778476,38.868223,5878,2816
-105.778395,38.860981,5879,2824
-105.779269,38.856833,5880,2833
-105.778953,38.851285,5881,2839
-105.77845,38.849906,5882,2840
-105.778432,38.841935,5883,2852
-105.779168,38.837108,5884,2852
-105.778279,38.831619,5885,2858
-105.774271,38.829632,5886,2864
-105.770456,38.826662,5887,2861
-105.76883,38.825994,5888,2859
-105.768384,38.824774,5889,2866
-105.769517,38.822668,5890,2869
-105.76974,38.817481,5891,2872
-105.772522,38.814374,5892,2868
-105.773027,38.812075,5893,2869
-105.772263,38.81002,5894,2873
-105.770867,38.80806,5895,2874
-105.768208,38.793131,5896,2898
-105.768426,38.792352,5897,2897
-105.776983,38.78158,5898,2911
-105.783668,38.775123,5899,2903
-105.788001,38.773031,5900,2898
-105.794463,38.771516,5901,2892
-105.797506,38.769629,5902,2886
-105.801685,38.765962,5903,2876
-105.807258,38.76372,5904,2866
-105.812658,38.758877,5905,2854
-105.814788,38.75758,5906,2848
-105.818359,38.753525,5907,2847
-105.827036,38.747816,5908,2827
-105.830553,38.744596,5909,2818
-105.834123,38.742914,5910,2803
-105.839364,38.738877,5911,2790
-105.842212,38.735053,5912,2783
-105.844425,38.731121,5913,2785
-105.844754,38.728024,5914,2766
-105.844185,38.727483,5915,2765
-105.841641,38.727125,5916,2771
-105.841362,38.724857,5917,2768
-105.839695,38.722583,5918,2777
-105.838297,38.721567,5919,2782
-105.839496,38.718822,5920,2775
-105.843399,38.714766,5921,2748
-105.842365,38.710754,5922,2761
-105.843928,38.706505,5923,2740
-105.84329,38.705611,5924,2735
-105.84064,38.705103,5925,2734
-105.836997,38.703705,5926,2728
-105.833608,38.6996,5927,2723
-105.828421,38.698213,5928,2717
-105.826528,38.696072,5929,2711
-105.827073,38.695975,5930,2710
-105.828215,38.694036,5931,2717
-105.833756,38.690308,5932,2735
-105.834239,38.689303,5933,2735
-105.838162,38.685726,5934,2735
-105.839761,38.682651,5935,2739
-105.840539,38.675143,5936,2749
-105.840049,38.673599,5937,2745
-105.841207,38.672117,5938,2749
-105.841647,38.670433,5939,2760
-105.849528,38.664732,5940,2799
-105.855012,38.663499,5941,2803
-105.8576,38.662273,5942,2801
-105.858964,38.662054,5943,2801
-105.860424,38.659314,5944,2812
-105.863472,38.656136,5945,2817
-105.86813,38.653918,5946,2823
-105.870288,38.650382,5947,2850
-105.876199,38.648181,5948,2845
-105.877988,38.64711,5949,2841
-105.878979,38.645374,5950,2846
-105.881304,38.644908,5951,2861
-105.882086,38.643897,5952,2866
-105.884504,38.643218,5953,2899
-105.886132,38.644039,5954,2912
-105.887672,38.643471,5955,2938
-105.888917,38.643604,5956,2947
-105.890215,38.643178,5957,2948
-105.90029,38.644755,5958,2978
-105.902243,38.645625,5959,2978
-105.902995,38.647151,5960,2987
-105.905408,38.647132,5961,2993
-105.907864,38.647863,5962,3007
-105.910606,38.646884,5963,3027
-105.912967,38.648885,5964,3027
-105.914561,38.648578,5965,3012
-105.914852,38.649258,5966,3016
-105.915347,38.649272,5967,3010
-105.916096,38.64723,5968,2989
-105.92106,38.644816,5969,2959
-105.924673,38.642005,5970,2947
-105.929639,38.640015,5971,2943
-105.932628,38.635902,5972,2962
-105.935415,38.636914,5973,2969
-105.936397,38.636924,5974,2971
-105.937498,38.637584,5975,2965
-105.939746,38.63643,5976,2965
-105.940761,38.636637,5977,2960
-105.943172,38.635754,5978,2939
-105.942097,38.634492,5979,2958
-105.942988,38.633495,5980,2922
-105.943228,38.631619,5981,2934
-105.945225,38.628755,5982,2895
-105.945142,38.627357,5983,2889
-105.944108,38.626554,5984,2880
-105.943551,38.625146,5985,2887
-105.943874,38.624701,5986,2875
-105.943239,38.623463,5987,2862
-105.942074,38.623427,5988,2868
-105.942171,38.622646,5989,2856
-105.941582,38.622275,5990,2862
-105.941809,38.621704,5991,2852
-105.9413,38.620397,5992,2837
-105.940396,38.619604,5993,2835
-105.940621,38.61873,5994,2835
-105.941541,38.617897,5995,2807
-105.941208,38.617157,5996,2802
-105.938118,38.615083,5997,2782
-105.940307,38.612853,5998,2758
-105.940725,38.611747,5999,2751
-105.940126,38.61125,6000,2754
-105.938467,38.606782,6001,2725
-105.938639,38.606018,6002,2719
-105.939764,38.605055,6003,2723
-105.939529,38.602092,6004,2695
-105.940236,38.601337,6005,2694
-105.94169,38.601089,6006,2686
-105.944326,38.601537,6007,2683
-105.947303,38.601076,6008,2670
-105.95089,38.598385,6009,2655
-105.953176,38.598449,6010,2649
-105.954609,38.598929,6011,2652
-105.957936,38.598123,6012,2642
-105.958015,38.597631,6013,2636
-105.956782,38.597025,6014,2619
-105.959639,38.595413,6015,2603
-105.959612,38.594713,6016,2605
-105.965811,38.593303,6017,2582
-105.966955,38.592064,6018,2578
-105.967329,38.589753,6019,2571
-105.965992,38.588296,6020,2549
-105.965715,38.586868,6021,2559
-105.967772,38.586017,6022,2529
-105.967595,38.585038,6023,2537
-105.969861,38.584991,6024,2514
-105.97003,38.584119,6025,2492
-105.972772,38.582985,6026,2468
-105.974486,38.580356,6027,2452
-105.974352,38.579799,6028,2454
-105.974887,38.579229,6029,2420
-105.974465,38.57888,6030,2419
-105.974617,38.577692,6031,2425
-105.975378,38.576721,6032,2414
-105.97681,38.576319,6033,2385
-105.978435,38.575109,6034,2379
-105.978303,38.574028,6035,2382
-105.979023,38.572151,6036,2353
-105.981254,38.569618,6037,2335
-105.984802,38.56659,6038,2297
-105.984806,38.565889,6039,2302
-105.988852,38.561557,6040,2271
-105.994053,38.558379,6041,2231
-105.998316,38.556709,6042,2206
-106.001624,38.553911,6043,2194
-106.001126,38.552325,6044,2188
-106.00131,38.546069,6045,2157
-106.001681,38.545764,6046,2156
-106.005666,38.545632,6047,2155
-106.006729,38.543316,6048,2156
-106.004912,38.542452,6049,2154
-106.005012,38.541428,6050,2163
-106.003916,38.540193,6051,2171
-106.009626,38.541371,6052,2179
-106.012822,38.541168,6053,2181
-106.019664,38.542042,6054,2187
-106.022555,38.540708,6055,2192
-106.023907,38.540696,6056,2195
-106.024183,38.535083,6057,2202
-106.033444,38.535141,6058,2213
-106.033617,38.525248,6059,2221
-106.043902,38.521584,6060,2237
-106.056079,38.51846,6061,2253
-106.065325,38.517647,6062,2268
-106.069245,38.516785,6063,2277
-106.076443,38.517792,6064,2288
-106.078184,38.518736,6065,2290
-106.07672,38.515717,6066,2280
-106.076735,38.509466,6067,2273
-106.081966,38.503411,6068,2312
-106.083059,38.495329,6069,2347
-106.085618,38.485753,6070,2406
-106.086917,38.483602,6071,2414
-106.086829,38.480941,6072,2438
-106.088204,38.478534,6073,2444
-106.08797,38.476064,6074,2463
-106.090088,38.473798,6075,2478
-106.091005,38.471999,6076,2475
-106.095003,38.467074,6077,2504
-106.097875,38.461487,6078,2520
-106.098396,38.459383,6079,2529
-106.099162,38.458298,6080,2531
-106.100094,38.455046,6081,2553
-106.102168,38.452384,6082,2550
-106.105816,38.450191,6083,2565
-106.106837,38.448137,6084,2571
-106.109533,38.446411,6085,2567
-106.110274,38.445496,6086,2568
-106.111472,38.444977,6087,2575
-106.113661,38.442891,6088,2573
-106.116217,38.441496,6089,2577
-106.121019,38.437473,6090,2580
-106.122213,38.435156,6091,2587
-106.126355,38.430878,6092,2607
-106.129119,38.426665,6093,2645
-106.129458,38.423408,6094,2647
-106.128937,38.422188,6095,2650
-106.132007,38.417463,6096,2653
-106.135062,38.416365,6097,2658
-106.137079,38.414983,6098,2660.5
-106.138116,38.415288,6099,2663
-106.137922,38.416239,6100,2664.5
-106.133414,38.418209,6101,2666
-106.131733,38.421015,6102,2680
-106.133888,38.421896,6103,2695
-106.140764,38.422139,6104,2735
-106.141495,38.422828,6105,2723
-106.140989,38.423822,6106,2730
-106.135752,38.424844,6107,2735
-106.135202,38.426413,6108,2751
-106.132747,38.426669,6109,2763
-106.13216,38.427209,6110,2757
-106.13211,38.42926,6111,2767
-106.134502,38.430167,6112,2774
-106.138464,38.430427,6113,2791
-106.1395,38.431229,6114,2792
-106.139017,38.432046,6115,2798
-106.13715,38.431887,6116,2800
-106.135536,38.432425,6117,2804
-106.135171,38.433246,6118,2814
-106.136686,38.434337,6119,2823
-106.139765,38.43323,6120,2828
-106.141656,38.431439,6121,2830
-106.145832,38.430304,6122,2847
-106.149214,38.428226,6123,2853
-106.150462,38.428498,6124,2874
-106.150644,38.430004,6125,2883
-106.151277,38.430233,6126,2880
-106.153348,38.429683,6127,2877
-106.155979,38.430327,6128,2895
-106.157538,38.429206,6129,2892
-106.161793,38.430017,6130,2919
-106.162284,38.431358,6131,2934
-106.16286,38.431575,6132,2923
-106.1644,38.43057,6133,2914
-106.170875,38.431443,6134,2944
-106.171248,38.431079,6135,2942
-106.170361,38.429835,6136,2944
-106.170333,38.427991,6137,2963
-106.171539,38.427196,6138,2963
-106.172532,38.42728,6139,2971
-106.173939,38.424645,6140,2977
-106.175755,38.423156,6141,2984
-106.176234,38.42068,6142,2994
-106.177254,38.419583,6143,3001
-106.177387,38.417948,6144,3006
-106.176434,38.416894,6145,3008
-106.177157,38.414443,6146,3014
-106.176954,38.413403,6147,3012
-106.178144,38.412343,6148,3021
-106.17858,38.410781,6149,3030
-106.181757,38.410385,6150,3036
-106.181956,38.408736,6151,3032
-106.185356,38.406854,6152,3051
-106.186537,38.407451,6153,3077
-106.188739,38.405648,6154,3046
-106.194463,38.404595,6155,3082
-106.198962,38.405095,6156,3110
-106.199521,38.404826,6157,3097
-106.198814,38.403298,6158,3048
-106.200177,38.402153,6159,3078
-106.204205,38.400347,6160,3138
-106.207027,38.399925,6161,3142
-106.207993,38.398637,6162,3147
-106.208632,38.398618,6163,3157
-106.213216,38.401184,6164,3181
-106.213731,38.400901,6165,3177
-106.215049,38.397456,6166,3181
-106.21814,38.39691,6167,3194
-106.220498,38.397873,6168,3204
-106.224867,38.394706,6169,3209
-106.229447,38.395859,6170,3240
-106.230669,38.397087,6171,3236
-106.232783,38.395848,6172,3243
-106.246792,38.395558,6173,3297
-106.247928,38.394516,6174,3297
-106.247111,38.392196,6175,3308
-106.248255,38.391675,6176,3307
-106.252496,38.395368,6177,3295
-106.255921,38.396417,6178,3273
-106.25675,38.397436,6179,3269
-106.256757,38.398229,6180,3274
-106.258246,38.399277,6181,3264
-106.259822,38.399092,6182,3254
-106.262451,38.400037,6183,3242
-106.264226,38.399278,6184,3231
-106.264972,38.399419,6185,3235
-106.27057,38.404143,6186,3204
-106.271428,38.404023,6187,3207
-106.274608,38.400388,6188,3190
-106.275704,38.398473,6189,3183
-106.27819,38.396081,6190,3170
-106.278816,38.393361,6191,3159
-106.278477,38.3923,6192,3154
-106.274388,38.391202,6193,3136
-106.273236,38.390211,6194,3128
-106.270893,38.389741,6195,3119
-106.270182,38.390071,6196,3117
-106.269253,38.391978,6197,3116
-106.268602,38.392266,6198,3110
-106.267734,38.391889,6199,3110
-106.267746,38.390822,6200,3108
-106.267016,38.390227,6201,3098
-106.263756,38.392433,6202,3086
-106.262782,38.392586,6203,3088
-106.261876,38.39185,6204,3084
-106.263042,38.389517,6205,3079
-106.265286,38.387825,6206,3072
-106.266004,38.386468,6207,3066
-106.267043,38.385993,6208,3056
-106.268795,38.386001,6209,3055
-106.270117,38.385361,6210,3046
-106.274804,38.385514,6211,3033
-106.27777,38.384707,6212,3035
-106.282686,38.385186,6213,3008
-106.284502,38.384127,6214,3004
-106.284551,38.3833,6215,3004
-106.279556,38.379703,6216,2978
-106.27664,38.379263,6217,2976
-106.27581,38.378501,6218,2967
-106.276016,38.378041,6219,2971
-106.279404,38.377341,6220,2967
-106.280798,38.377827,6221,2955
-106.281735,38.37908,6222,2943
-106.28604,38.380756,6223,2934
-106.287342,38.380738,6224,2930
-106.289809,38.382037,6225,2912
-106.291752,38.381772,6226,2912
-106.295425,38.379721,6227,2900
-106.29793,38.377281,6228,2887
-106.299146,38.376813,6229,2878
-106.302668,38.37269,6230,2870
-106.304858,38.372323,6231,2869
-106.305897,38.371761,6232,2867
-106.307937,38.368969,6233,2847
-106.308495,38.367029,6234,2830
-106.307503,38.363702,6235,2813
-106.311256,38.36057,6236,2807
-106.31267,38.360667,6237,2808
-106.315849,38.359943,6238,2798
-106.321421,38.360591,6239,2780
-106.326692,38.359391,6240,2773
-106.328996,38.360142,6241,2791
-106.329557,38.362027,6242,2786
-106.330303,38.362377,6243,2781
-106.332303,38.362319,6244,2779
-106.336721,38.366591,6245,2768
-106.339147,38.36724,6246,2763
-106.344065,38.370247,6247,2750
-106.346247,38.36999,6248,2746
-106.347763,38.370896,6249,2736
-106.348322,38.371764,6250,2732
-106.353105,38.374691,6251,2708
-106.358163,38.374859,6252,2684
-106.363843,38.372671,6253,2693
-106.370671,38.372581,6254,2686
-106.376287,38.373384,6255,2684
-106.38038,38.373345,6256,2677
-106.383836,38.374592,6257,2661
-106.385702,38.376108,6258,2650
-106.389669,38.38282,6259,2651
-106.390562,38.385194,6260,2651
-106.392418,38.387661,6261,2643
-106.395816,38.396797,6262,2633
-106.400546,38.401686,6263,2609
-106.404334,38.403985,6264,2605
-106.410319,38.406392,6265,2594
-106.415376,38.407182,6266,2582
-106.416567,38.406395,6267,2581
-106.419404,38.405597,6268,2579
-106.42099,38.404623,6269,2575
-106.422628,38.402188,6270,2570
-106.422855,38.396108,6271,2568
-106.424951,38.394339,6272,2568
-106.436039,38.389666,6273,2558
-106.442654,38.389844,6274,2555
-106.451562,38.388902,6275,2553
-106.452813,38.389256,6276,2550
-106.462963,38.394809,6277,2548
-106.468861,38.39644,6278,2538
-106.480638,38.397576,6279,2537
-106.488998,38.396951,6280,2522
-106.490882,38.397291,6281,2524
-106.493825,38.399503,6282,2524
